index,review,label
5343,"I, like many horror fans, have been force fed the same banal big budget Hollywood remakes and MTV high school slasher tripe for the last 20 years. Here, at last, is an original horror genre movie that ticks all the right boxes.<br /><br />You want a hot lead actress, you want vampires, you want cool weapons, you want cool vehicles and you want blood, lots of it, by the bucket load - you got it.<br /><br />With excellent fight choreography and a supporting role from the Hammer Horror scream queen herself Stephanie Beacham, this really is fantastic stuff.<br /><br />Despite it's low budget, by opting to use 35 mm stock and adding quality CG effects to the mix, director James Eaves has created something that feels much bigger.<br /><br />A must for old school horror fans.",1
15616,"When I decided to watch THE BARBARIANS, starring those twin bodybuilders, Peter and David Paul, I thought it couldn't be that bad because the film was directed by Ruggero Deodato, who has a reputation for creating sleazy movies but well made sleazy movies. Well, THE BARBARIANS is remarkably trashy action/adventure movie that wants to be another CONAN THE BARBARIAN, and fails at every level. The look of the film is all wrong. Some scenes were well shot but the tone and the schintzy, tacky ""disco"" look of the clothes and hair people are adorned with just doesn't make any sense whatsoever, even for a low budget flick like this one.<br /><br />Richard Lynch looks like an old woman with that ridiculous hairdo and costume. He's supposed to be menacing but he comes across as a buffoon. And it's funny to see Eva LaRue Callahan, one of the stars of ALL MY CHILDREN, appear in her first movie, walking around in skimpy fur bikini. I'm sure she wants this dreck to disappear from the face of the earth! The so-called Barbarian twins are okay as the muscle bound heroes but it's almost impossible to construct a proper critique of their acting because their roles are, like everything else in this mess, really ill-conceived. The only way the film tries to differentiate one twin from the other is by having one twin wear a loincloth that covers his ass, while the other twin's loincloth barely covers his muscular butt. I'm not kidding! Don't ask me who's who though.<br /><br />Deodato must have been really desperate to agree to make this film. And his desperation is reflected perfectly in this trashy flick. It's just bad.",0
12842,"This is really really bad. Lamas shows just how a second rate actor does his job. But what makes it worth watching is the scene where OJ angrily grabs a fellow cop by the throat as if to kill them while the jukebox plays a song with the lyric ""I got the evidence on you!"". (Makes me want to hear the rest of the lyrics - attributed to David Gregoli and Leslie Oren but i couldn't find it on iTunes). Talk about seeing into the future...Too funny for words. The rest of the movie is forgettable. The score and songs are more interesting than the script. Ditto the sequel. Which begs the question of why they would do a sequel at all. My understanding was that foreign sales drives a lot of these B movies. Doesn't say much for the world's viewing habits.",0
21210,"The reviews I read for this movie were pretty decent so I decided to check it out. BAD IDEA! This is another movie about a ghost out for revenge against a group friends. The story is stupid, mix two parts Ringu with one part Prom Night, a sprinkle of I Know what you did Last Summer, and add a tiny dash of Single White Female - now blend until completely nonsensical. There is nothing new to this plot, and revisiting the clichés I've grown so fond of wasn't even entertaining this time. This movie jumps to and from the past too much, and once I made sense of it all I realized it still didn't make much sense. Characters go from sane to psycho killer in the blink of an eye. Speaking of characters, they are all your stereotypical favorites - the greedy selfish lawyer, the egocentric actress, the has-been baseball star, the video voyeur, the bitter girl, the spooky quiet chick, the 'nicer-than-nice' nice girl, a freakin' black cat... and I didn't care about any of them. Perhaps a better writer could have made the movie work, there were some decent scenes in it, but overall this movie was a mess. I should also mention a certain 'video tape' that would have been IMPOSSIBLE to shoot. <br /><br />This movie isn't the worst Asian horror has to offer by far, but it is still pretty bad. If you just want to see some creepy images in the dark, or just want to laugh out loud at some over the top acting, or just want to yell ""you're stupid!"" at a movie screen, or just want to have another Asian horror flick up your sleeve when someone asks you how many you've seen - this movie is for you. <br /><br />Those seeking a decent plot look elsewhere.",0
21229,"Not as bad as some are making it out to be, though obviously pathetic compared to the original. In my opinion Amitabh was great as the villain Babban Singh - try not to compare to Gabbar in the original as they were clearly not going for the same effect. Other than some mediocre action scenes however, the rest of the film is flawed. Character development was poor and the development of the story was hopeless, with many loopholes, and missing pieces of information which i wouldn't have known if i hadn't read the back of the DVD case. The worst part of the movie was the support roles from Nisha Kothari and especially this new dude called Prashant Raj. Nisha is just plain annoying from the time her lips first open. As for Prashant Raj - seriously who is this guy? where is he from and why on earth was he present in the film studio for anything other than to serve drinks?. His acting ability is zero and he has the same tone, dialog delivery and staunch expression in every scene, whether it be action, comedy, or even a scene when someone has just died. Ajay Devgan was average, at least his expressions changed which is more than i can say for his mistake of a companion. overall, RGV's Aag is worth watching for Amitabh's solid performance, and also a very sexy Urmilla Matondkar in a special appearance.",0
16856,"**MAY CONTAIN SPOILERS**<br /><br />The titular topless heroine rescues another beautiful babe and her father (an eccentric professor whose stock pith helmet is broken in one shot and whole in the next) from a moth-eaten, dime-store mummy and nasty Nazis out to--what else?--build a Fourth Reich. Misty's costume, like those of some other wimmen, gets skimpier as the movie rolls on. The last portion of the movie is devoted to protracted lesbian action; this footage actually gets real boring, real fast, which says more about the critters behind the camera than the curvaceous creatures in front of it. MISTY gets its nominal plot out of the way first and fast, then gives undivided attention to nudity and soft-core sex. This makes MUMMY RAIDER a throwback to movies made in the 1960s by guys like Stan Borden, David F. Friedman and Harry Novak. Just think: if this wonder-work had been cranked out four decades ago, it would have played for years on 42nd Street along with WHAM BAM THANK YOU SPACEMAN and KISS ME QUICK. As it is, MISTY MUNDAE MUMMY RAIDER went straight to home video. Grab yours, quick, before it goes out of print.",0
15079,"Seeing as I hate reading long essays hoping to find a point and being disappointed, I will first tell everyone that this movie was terrible. Downright terrible. And not, surprisingly for the reasons mentioned in the first review. I thought I might agree with him, seeing as he gave the movie the rank it deserved, but was sorrowfully rebuked upon reading what he said. I am quite ashamed to be taking the same side as someone who commented that the movie ""definitely lacks good-looking females."" Let me be the first to say, ""Wow! that was definitely some serious in-depth reviewing there. My mind can hardly comprehend the philosophical musings about this movie."" Seriously though, a lack of ""good-looking females"" shouldn't be considered an essential to a movie. If you're desperate enough for ""good-looking females"" you should really watch other types of movies, not necessarily falling into the sci-fi category.",0
23912,"The bad out takes from ""Reign of Fire"" strung together, without any real story.<br /><br />Dean Cain tries to be a real actor, and fails again.<br /><br />In the end the dragons quit in disgust.<br /><br />BARF!",0
16088,"I should have known when I looked at the box in the video store and saw Lisa Raye - to me, she's the female Ernie Hudson A.K.A. ""Le Kiss of Death"" for *ANY* movie. Its almost *guaranteed* the movie will be bad (e.g. Congo)if Hudson is in it (with the exception of the Ghostbusters films, which were intentionally campy and bad). Despite my instincts, and the fact that I just saw Civil Brand, yet another cinematic ""tour de force"" starring Lisa Raye, I rented it anyway. After all, I ignored my ""Hudson instinct"" on OZ and ended up watching a very quality series so I figured I'd give this movie a chance.<br /><br />If you are a lover of bad movies, this is a definite must see! This has got to be the most unintentionally funny movie I've seen in a loooong time. The plot is fairly straightforward: Racheal's (Monica Calhoun) sister is killed by a band of brigands (Led by Bobby Brown!) and, like many an action movie before this, she straps on her guns ONE LAST TIME and vows to avenge her sisters death. To do this, she reassembles the titular Gang of Roses (supposedly based on a true story of a female gang) and they go out and exact revenge and, along the way, there's some subplot or something or other about some gold that might be buried in the town. One nice thing I will say about this movie is that from what I could tell, the stars did their own riding and they looked GREAT galloping.<br /><br />The funniest (albiet unintentionally funny) scenes? Look for when they introduce Stacy Dash's character or when Calhoun's character rescinds her vow not to strap on her guns (replete with a clenched fisted cry to the heavens) or Lil' Kim's character joking with Lisa Raye's character or Stacy Dash's character being killed or Lil' Kim's character convincing Lisa Raye's character to rejoin the gang or the Asian Chick or Macy Grey's character talking bout ""The debt is paid"", etc. With the exception of Calhoun's Racheal and Bobby Brown's Left-Eye, I can't even remember the names of the other characters cuz I was laughing so hard when they were introduced.<br /><br />If the director had gone for parody and broad comedy this would have been a great movie. Unfortunately, he tries to take it seriously seemingly without first taking exposition, sound design (in his defense, Hip-Hop is notoriously difficult to work into a period piece), set design, script writing nor period historical research (was it me,or were these the cleanest people with the whitest teeth in the old west?) seriously. Usually when I see a movie that's not so good, I ask myself ""Could you have done any better?"" This is the first time in a long time where the answer is an unequivocal ""YES!""",0
12014,"This has got to be the best movie I've ever seen.<br /><br />Combine breathtaking cinematography with stunning acting and a gripping plot, and you have a masterpiece.<br /><br />Dog Bite Dog had me gripping the edge of my seat during some scenes, recoiling in horror during others, and left me drowning in my own tears after the tragic ending.<br /><br />The film left a deep impression on me. It's shockingly violent scenes contrasted sharply with the poignant and tender 'love' scenes. The film is undeserving of it's Cat III (nudity) rating; there are no nude scenes whatsoever, and the 'love' scenes do not even involve kissing or 'making out'.<br /><br />The message which this film presented to me? All human beings, no matter how violent or cruel they may seem, have a tender side. Edison Chen does a superb job playing the part of the murderous Pang.<br /><br />I rate this film 10/10. It's a must-watch.",1
14101,"After a promising first 25 minutes that makes you feel all warm inside, you're pretty convinced that this will be a great romantic comedy. Then the movie takes a turn for the worse. <br /><br />The warm feeling might still be there, but as others has said: The plot becomes so unbelievable and artificial that it's almost unbearable to watch. <br /><br />The movie gets sped up, and you get the impression that you're either fast forwarding through it, or that the producers decided to fit it in less than 1h40m and had to cut a lot of scenes out.<br /><br />Realism isn't a goal onto itself, but as a viewer, I'm pretty convinced that this comedy isn't intentionally unrealistic, it just happens to be.<br /><br />On the plus side, this movie has a couple of nice interiors, and despite the bad script, I think that the actors performances are mainly good. If I could rate the first 25 minutes only, I'd probably give it an eight. As it is now, it gets a four. ...And that's being nice! <br /><br />If you're a sucker for romantic comedies you'll probably have a great time anyways. If not, I'd recommend that you watch something else.",0
5260,"This Wrestlemania just didn't do it for me. While some things, such as the battle royal and involvement of celebrities were a throwback to the good old days, so to speak, it seemed to be more of a highbrow ""In Your House"" than anything else. Above average...worth it for several matches such as the tag team title match, although worthy of note is that the title change meant nothing, as it was reversed the next night.",1
12639,"...this would have been what you got.<br /><br />Words alone cannot describe how bad this is. If you're having trouble sleeping pop this in and I guarantee you'll be out in fifteen minutes.<br /><br />Robert Lowery was a pretty good actor in the 40s-- but he's phoning it in here. In an interview, Johnny ""Duncan"" Robin said that in one scene he and Batman had to run from the car to the house and that Lowery was doubled over out of camera range because his girdle was too tight! Duncan himself looks more like a motorcycle hood than a boy wonder-- in fact he's more like a guy in his thirties waiting for Lowery to kick off so he can wear the big cape.<br /><br />Driving a Batmobile that looks like it rolled off Honest Al's Used Car lot at below sticker price-- the Dynamic Duo don't put a lot of effort into hiding the fact that it's Bruce Wayne's car they're driving-- in fact it's noted by several characters throughout the serial.<br /><br />The acting is wooden-- the sets are cheap-- the dialogue is horrendous and if there was even a script they were following I'm sure it read along the lines of ""Batman says something here"" because it certainly seems like they're making it up as it goes along.<br /><br />Batman's Utility belt is made out of thin fabric with no apparent pouches to hold his gadgets-- in one scene when Batman needs a full size blow torch the producers just tuck one in as the scene starts-- never to be seen again. His cowl is so bad he can't even see out of it and his ears look more like flopsy mopsy the disgruntled easter rabbit than they do anything batlike.<br /><br />In one scene (I am not making this up), Batman substitutes counterfiet radioactive money that will burst into flames the second it is exposed to air as a payoff to some hoods. It's radioactive so he can trace it-- the reason it's so highly flammable isn't explained. Well, unfortunately the thugs open the package in a cardboard warehouse-- we know it's a cardboard warehouse because Batman sneaks in and pushes these boxes that look to weigh about six ounces on the hoods to knock them out-- and soon the whole place burns to the ground. Thanks Batman!<br /><br />In another scene after the Batmobile is disabled, Batman flags down a passing motorist in the middle of nowhere and takes his car-- leaving the man to fend for himself and telling him not to worry because if Batman smashes up the car the police will surely buy him another one! Yes, you guessed it, said car careens off a cliff within a few short seconds. Not that it matters much to the motorist who has probably died from exposure trying to hoof his way back to Gotham City.<br /><br />There is a tired subplot with Lois Lane clone Vicki Vale who is convinced Bruce Wayne is Batman-- she must have noticed the Batmobile parked outside of Bruce's house-- or maybe she saw Batman and Robin running up the walk in the clearly densely populated suburban neighborhood.<br /><br />Everything about this serial is bad-- and all but the youngest in the audience will want to hurl toast at the screen. IF you're looking for bad cinema you could not hit a better mark-- if you want entertainment, try the Burton Batman films, the Adam West Batman TV Series or the earlier Lewis Wilson Batman serial.",0
19406,"SciFi has been having some extremely bad luck making quality movies lately (such as Minotaur or Dog Soldiers). Grendel is supposed to be based of the great epic Beowulf, however, it deviates so much (and offers so little in comparison) that the advertisements on television might as well have titled it 'some shitty Christopher Lambert movie'. I wasn't expecting it to be as accurate as a full blown Hollywood production, but I did however expect the 'artistic integrity' to not interfere with the actual story (even if a little bit was changed to make a two hour storyboard flow nicely in the allotted time slots).<br /><br />Did the director and producers have any idea about what they were doing (did any research go into this?). Obviously not, as one could tell from the massive horned helmets that Beowulf and his crew (save for mullet boy) are wearing. One major problem I have though was with the very look of Grendelif Beowulf is supposed to wrestle him, shouldn't he not have been sixteen feet tall and weigh 2 tons? Grendel's death segment was also lacking in every way  in my opinion the one in the epic was actually better than the made up junk on the script; for example: Grendel is supposed to have his arm ripped out from the socket by Beowulf  not cut off at the forearm after he was set on fire by an exploding arrow from a crossbow that looks like it weighs 300lbs! And Grendel's motherdid they just combine her with the dragon at the end of the epic where he eventually dies when he succumbs to his wounds? And honestly, what the hell was with that mullet? <br /><br />If you want to see this movie because its connection to the epic.don't, as there really isn't one (other than character names). The only way I could recommend this film is if you liked the movie Druids (directed by Jacques Dorfmann)  although I don't recommend watching either.",0
17947,I cant help it but i seem to like films that are meant to be scary and are just plain bad. I have personally listed it in my own top 10 worst movies right under creatures of the abyss!. Watch this film and have a laugh just don't expect to see any academy awards for acting. More chance of understanding the film its self. In all honesty though i have seen much worse than this. Plus some maniac cruising round the desert wiping the same people out that just died is that unbelievable that its got to be original. i think its one of those love or hate movies. you can make up your own mind yes its awful but it pulls it off somehow thats why i love it,0
10852,"I ran across this movie at the local video store during their yearly sidewalk sale. While scanning thousands of videos, hoping to find a few cartoon movies for sale, I came across this movie. I read the back of the movie and knew it was God's hand at work for me to purchase this movie. You see, I have a sibling group of three foster (and soon to be adopted) children living with my family. Immediately my foster children made a connection with the three children starring in the movie. The movie helped them better understand their own circumstances. For the first time, also, the oldest of the sibling group (7 year old/female) decided to open up to me a little bit about her past and the trauma she had experienced. She has been fighting the entire trust issue. This is also the first time I had seen her cry. After watching the film, I asked her what it meant for a child to be adopted. She replied, ""It means to be happy."" A must see for families who are fostering children and are considering adoption. It certainly opened the lines of communication with us.",1
5841,"A fierce, shockingly intelligent piece of work from the gifted British writer Hanif Kureishi who wrote ""My Beautiful Laundrette"", (this is the best thing he's done since then). It's about intelligent people whose lives don't add up to much. They've squandered what they have been given and are largely empty vessels. The only character on screen who is alive is the mother of the title yet she feels dead inside until a rough handyman shows her some affection and awakens her to the joys of sex. He has his own motives but Kureishi treats him with a good deal of compassion. This is a film in which people and places feel familiar, where characters exist beyond the confines of the screen. In some respects it's a bit like ""Sunday, Bloody Sunday"" but it's an altogether tougher piece of work. The director, Roger Michell, allows scenes to build instinctively. And it is beautifully acted.<br /><br />As the eponymous mother Anne Reid betrays her wasted life in every gesture. There is not a false note in her extraordinarily lived-in performance, and that very fine actor Daniel Craig displays shadings to his character than even Kureishi hasn't tapped into. If the film strikes a false note it is, perhaps, in the character of the talentless daughter, caught up in a messy affair with the man her mother seduces (or should that be the other way round) and even messier life, but she is so well played by Cathryn Bradshaw she hooks you in nevertheless. The film is also extremely beautiful to look at (DoP Alwin Kuchler) and must rank, unhesitatingly, as the best British film of the year.",1
5792,"I found The FBI Story considerably entertaining and suitably upbeat for my New Years Day holiday viewing. Its drama and action-packed episodes were thrilling. The Hardesty character was well drawn and admirable. Overall the photography, script and direction was perfectly creditable. Rather than taking the film to be a repugnant piece of propaganda, as some might, I enjoyed it as a well mounted portrayal of the necessity of ingenious minds and brave bodies in the fight against crime. Again, the depiction of a family holding together even under the strain of the husband's commitment to his (arguably) important work, I did not find to be a twee representation but an ideal and exemplary one.",1
8121,"If Saura hadn't done anything like this before, Iberia would be a milestone. Now it still deserves inclusion to honor a great director and a great cinematic conservator of Spanish culture, but he has done a lot like this before, and though we can applaud the riches he has given us, we have to pick and choose favorites and high points among similar films which include Blood Wedding (1981), Carmen (1983), El Amore Brujo (1986), Sevillanas (1992), Salomé (2002) and Tango (1998). I would choose Saura's 1995 Flamenco as his most unique and potent cultural document, next to which Iberia pales.<br /><br />Iberia is conceived as a series of interpretations of the music of Isaac Manuel Francisco Albéniz (1860-1909) and in particular his ""Iberia"" suite for piano. Isaac Albéniz was a great contributor to the externalization of Spanish musical culture -- its re-formatting for a non-Spanish audience. He moved to France in his early thirties and was influenced by French composers. His ""Iberia"" suite is an imaginative synthesis of Spanish folk music with the styles of Liszt, Dukas and d'Indy. He traveled around performing his compositions, which are a kind of beautiful standardization of Spanish rhythms and melodies, not as homogenized as Ravel's Bolero but moving in that direction. Naturally, the Spanish have repossessed Albéniz, and in Iberia, the performers reinterpret his compositions in terms of various more ethnic and regional dances and styles. But the source is a tamed and diluted form of Spanish musical and dance culture compared to the echt Spanishness of pure flamenco. Flamenco, coming out of the region of Andalusia, is a deeply felt amalgam of gitane, Hispano-Arabic, and Jewish cultures. Iberia simply is the peninsula comprising Spain, Portugal, Andorra and Gibraltar; the very concept is more diluted. <br /><br />Saura's Flamenco is an unstoppably intense ethnic mix of music, singing, dancing and that peacock manner of noble preening that is the essence of Spanish style, the way a man and a woman carries himself or herself with pride verging on arrogance and elegance and panache -- even bullfights and the moves of the torero are full of it -- in a series of electric sequences without introduction or conclusion; they just are. Saura always emphasized the staginess of his collaborations with choreographer Antonio Gades and other artists. In his 1995 Flamenco he dropped any pretense of a story and simply has singers, musicians, and dancers move on and off a big sound stage with nice lighting and screens, flats, and mirrors arranged by cinematographer Vittorio Storaro, another of the Spanish filmmaker's important collaborators. The beginnings and endings of sequences in Flamenco are often rough, but atmospheric, marked only by the rumble and rustle of shuffling feet and a mixture of voices. Sometimes the film keeps feeding when a performance is over and you see the dancer bend over, sigh, or laugh; or somebody just unexpectedly says something. In Flamenco more than any of Saura's other musical films it's the rapt, intense interaction of singers and dancers and rhythmically clapping participant observers shouting impulsive olé's that is the ""story"" and creates the magic. Because Saura has truly made magic, and perhaps best so when he dropped any sort of conventional story.<br /><br />Iberia is in a similar style to some of Saura's purest musical films: no narration, no dialogue, only brief titles to indicate the type of song or the region, beginning with a pianist playing Albeniz's music and gradually moving to a series of dance sequences and a little singing. In flamenco music, the fundamental element is the unaccompanied voice, and that voice is the most unmistakable and unique contribution to world music. It relates to other songs in other ethnicities, but nothing quite equals its raw raucous unique ugly-beautiful cry that defies you to do anything but listen to it with the closest attention. Then comes the clapping and the foot stomping, and then the dancing, combined with the other elements. There is only one flamenco song in Iberia. If you love Saura's Flamenco, you'll want to see Iberia, but you'll be a bit disappointed. The style is there; some of the great voices and dancing and music are there. But Iberia's source and conception doom it to a lesser degree of power and make it a less rich and intense cultural experience.",1
19788,"I saw this in a sneak two days before the official opening, and I must say I was extremely disappointed. And I have to put the majority of these problems on the decision to cast Claire Danes in the lead role. Depending on what you think about Danes, she was either horribly miscast, or is so far in over her head that she should be the early favorite for the 2007 Razzie for Worst Actress. I think we were supposed to be sympathetic to her. Instead, she is completely unlikeable. The other ""great"" actresses do an OK job, but certainly don't light up the screen. Out of all the ""great"" actresses in this movie, I'd say the one who did the best job was Natasha Richardson. Streep is barely in the picture, and only appears near the very end.<br /><br />Horrible screenplay as well. It comes off more as them reading lines than truly being ""in character.""",0
17454,"I also saw this amazingly bad piece of ""anime"" at the London Sci-Fi Festival. If you HAVE to watch this thing, do so with a large audience preferably after a few beers, you may then glean some enjoyment from it. <br /><br />I found the dialogue hilarious, lodged in my mind is the introduction of Cremator. The animation is awful. It is badly designed and badly executed. It may have been a good idea for the producers to have hired at least one person who was not colour blind.<br /><br />There's nothing else to say really, this film is a failure on every level.",0
21334,"I have been an environmentalist for years and was really looking forward to this show. I had it set to record all episodes because I thought I could really learn some great new things. I probably could if I could get past Rachelle.<br /><br />I'm sure a lot of this is staged to seem like a reality show and appeal to that class of viewer. It doesn't work for someone who's really interested in improving the planet.<br /><br />This show should be called Nagging with Rachelle.<br /><br />Since Ed is such a great font of information, maybe a second show that's really serious about the environment would be a good idea. Dumbing things down is not necessary for some of us. <br /><br />I no longer record episodes or watch the show, but do let me know if a real green show may be in the works.",0
1339,"This movie does a great job of explaining the problems that we faced and the fears that we had before we put man into space. As a history of space flight, it is still used today in classrooms that can get one of the rare prints of it. Disney has shown it on ""Vault Disney"" and I wish they would do so again.",1
17254,"From the first moment, this ""thing"" is just an awful sequence of extremely short cuts of blurry camera work. While the overall plot has every potential for a thriller, the story is so badly told that I'm unable to buy it. From the middle of the film, the actions of characters don't make sense to me. Stop reading now to avoid SPOILERS.<br /><br />For instance, Ed's idea to have Edna make coffee for them after having shot off her son's arm is way below his alleged experience; it's just an extremely stupid idea. Domino not questioning the fragmentary orders she receives from Claremont Williams over a breaking-up phone connection just eludes me; shouldn't she be long suspicious that Williams is turning them in? Those FBI agents seem out of their minds showing up with just one single helicopter to something they have every reason to consider a capital mafia shoot-out. Besides, what they do by withholding and leaking information towards Cigliutti is pretty much incitement to murder; it seems to me like farewell to justice if that's they way the FBI does investigations. In reality, they'd have a case messed up beyond repair if they acted like this. We get to see a car accident which normally would have at least seriously injured if not killed most of the passengers but miraculously leaves all of them with just a few bruises. Quite the contrary, the accident is immediately followed by Domino making love to Choco, which is from Domino's viewpoint in no way founded by previous events but just by being drugged to the eyeballs.<br /><br />The whole sequence of scenes starting from the phone call of Claremont Williams appears to me just as want-to-be dramatic razzle-dazzle. This combined with the awful, uneasy camera work just makes a piece I hesitate to call a movie. I'm sorry for the wasted effort of the main actors, whose talent is out of question.",0
21465,"This review may contain some SPOILERS.<br /><br />Just when you thought they didn't make them so extremely bad anymore, along comes Rae Dawn Chong as a space vixen and Willie Nelson as a Native American witchdoctor! It's even worse when you factor in that these two are the BETTER aspects of `Starlight,' a film that should only be viewed for laughs.<br /><br />Chong is an alien sent to Earth to seek out the only remaining half-breed, part man and part alien. Apparently, the Earth is in dire straits. Something is wrong with the genetics of mankind, and in a few decades the world will be turned into a polluted wasteland. Only by duplicating the DNA of the half-breed can the kindly alien race save the planet. Don't ask me how that is, since the movie gives the impression that the world will be destroyed by pollution, which is caused by humans. You would think Earth could only be saved by getting rid of the polluting creatures, not saving them! Anyway, the half-breed turns out to be Billy Wirth, a man living in a small Southwestern town and is part Native American from his mother's line, despite the fact that his mother is a red-headed Caucasian and his grandfather is Willie Nelson. Wasn't this the sort of malarkey that made the bombastic Carmen Electra bomb `The Chosen One' such a howler? Chong arrives in her ship just as Wirth nearly drowns after driving his motorcycle into a lake in a fit of recklessness being the result of just breaking up with his girlfriend. Before you can say utter the word `hogwash,' Chong is revealing her secret to Wirth, who isn't surprised for a moment, and spreading the word to Wirth's family. Chong also makes pals with Wirth's mother, who seems to have lost a few of her marbles over the years. Well, this is because Wirth's father was an alien that abandoned her. Of course, he is the standard rogue alien that has conveniently picked this moment to come to Earth for Wirth so he can use Wirth's DNA to make the people of Earth his slaves. (Huh?) His laughable attempts to use his telepathic powers and capture Wirth suck up most of the screen time and are the worst scenes in the movie. Not only are they boring, but they are the scenes where you will be spotting the flubs the most.<br /><br />The ideas might be nice on paper, but they are handled here with the utmost of stupidity, particularly in the aforementioned scenes with the rogue alien. But the effects are the bane of the movie. The opening scene involves Chong on her spaceship, communicating with her superior, someone who we do not see but that Chong communicates with through a vat that emits pink light. They use no spoken words, but telepathy, so we are treated to subtitles. Trouble is, both Chong and her superior's subtitles both look alike, and the director gives you no indication as to which of the two are actually `speaking' at any given moment, which makes the whole conversation nothing but gibberish. The spaceship is the worst effect to come out of Hollywood this side of an Ed Wood film. Now, I am usually lenient on effects when dealing with a low budgeted film such as this, but these effects really got to me. The most offensive was the most simple one: a fake night sky. The stars in the sky are so phony they almost sound off a dial tone. Most notably are the moments where Chong tells someone she comes from Pleiades, and we get a shot of the seven stars. Thing is, the seven stars take up about half the night sky in the movie, but any stargazer knows that Pleiades is a star cluster between the constellations Perseus and Taurus, and the cluster doesn't take up much room in the sky at all. These effects just get so lousy that your jaw will hang lower and lower with every passing moment. Be careful, for it will go right through the floor during the finale when the effects have Willie Nelson turn into a human spotlight and . . . Oh, it has to be seen to be believed!<br /><br />Starlight, star bright; Last star I see tonight; I wish I might, I wish I may; not have to watch any more of this trash today.<br /><br />Zantara's score: 1 out of 10.",0
7495,"A remarkable piece of documentary, giving a vivid depiction of a country deeply divided within itself (for further evidence, check out some of the comments on IMDb...!). Compares extremely favourably with Oliver Stone's ""Comandante"" (which is mainly an in-depth examination of Fidel Castro's nostril hairs). I don't know whether Chavez is everything he presents himself as being, or yet another in the long line of populist Latin-American ""caudillos"". Nor do I know whether he will be able to make good on the huge expectations he has clearly built up among the poor majority of Venezuelans. It's hardly reasonable to expect a film like this to be able to answer such questions - but I've certainly now got a pretty vivid idea of what's at stake, and what it feels like to be caught up in the middle of a coup. Someone says in the film ""we're making history"", and that's exactly what the film feels like it's capturing. Outstanding stuff.",1
1514,"Imagine being so hampered by a bureaucracy that a one man spends 8 year's of his life, and has a mental breakdown trying to solve a mass murder case virtually by himself! The murder technique is clear, but a government unwilling to admit the truth let's a monster destroy dozens of lives. When I think my job is stressful, I merely remember the true story behind this wonder flick. The devotion to duty of the main character was masterfully portrayed by Rea. The comic (and almost tragic at times) relationship between Rea and the Sutherland character made this one of my favorite movies of the last 5 years. The catching of one of the worst mass murderers in history had me on the edge of my seat. While not nearly as well advertised and talked about as ""Silence of the Lamb's"", the plot was just as suspenseful. Rent or buy this movie today!",1
19154,"That's what my friend Brian said about this movie after about an hour of it. He wasn't able to keep from dozing off. I had been ranting about how execrable it was and finally I relented and played it, having run out of adjectives for ""boring"". <br /><br />Imagine if you will, the pinnacle of hack-work. Something so uninspired, so impossibly dreadful, that all you want to do after viewing it is sit alone in the dark and not speak to anybody. Some people labor under the illusion that this movie is watchable. It is not, not under any form of narcotic or brain damage. I would ONLY recommend this to someone in order to help them understand how truly unbearable it is. Don't believe me? Gather 'round. <br /><br />Granted, as a nation, we in America don't always portray Middle Eastern peoples in a tasteful manner. But how about a kid in a sheik outfit bowing in salaam-fashion to a stack of Castrol motor oil bottles? You'll find that here. GET IT? THE ARAB WORSHIPS OIL. I couldn't believe what I was seeing. Having the kid fly planes into a skyscraper would've been more appropriate. Who in their right mind would think that was a funny joke? It's not even close to ""cleverly offensive"". It just sucks and makes you want to punch whomever got paid to write that bit in the face. <br /><br />In the middle of the film, a five-man singing group called the ""Landmines"" takes the stage at an officers' ball. Okay- are you ready? The joke is THEY SING TERRIBLY AND OFF-KEY. Why did I write that in caps also? Because the joke is POUND, POUND, POUNDED INTO YOUR HEAD with a marathon of HORRENDOUS sight gags. They start off mediocre enough; glasses cracking, punch tumblers shattering... then there is, I am 100% serious, a two-frame stop-motion sequence of A WOMAN'S SHOES COMING OFF. You read that correctly- the music was so bad, in one frame, the woman's feet have shoes on. In the very next- the shoes are off!!! Get it, because the music was so bad, her shoes came off! What the F???? <br /><br />Then there is an endless montage of stock footage to drive home the point that the SINGING IS BAD. If any human being actually suffered through this scene in the theater without running like hell, I would be astonished. This movie is honestly like a practical joke to see how fast people would bolt out the doors. Robert Downey Sr. directs comedy the way his son commands respect by staying drug-free. Badly. Other things to watch out for:<br /><br />1. The popular music shoehorned in wherever possible. Every time Liceman appears, a really inappropriate Iggy Pop song plays. Plus all the actors do their best to act like it got really chilly for some reason.<br /><br />2. Barbara Bach's criminally awful accent. She sounds like she's trying to talk like a baby while rolling a marble around on her tongue. There is no nudity, and there are several scenes where the boys all moan and writhe from a glimpse of her cleavage, like they're in a community school acting class and they've been directed to act like aroused retarded people. <br /><br />3. Liceman feeds his revolting dog a condom. Remember; when this movie came out throwing in ""abortion"" and ""condom"" was seen as ""edgy"". <br /><br />4. Tom Poston plays a mincing, boy-hungry pedophile, back when Hollywood thought ""pedophile"" and ""homosexual"" were one in the same. Flat-out embarrassing. <br /><br />5. Watch the ending. Nothing is wrong with your VCR. That is actually the ending. Tell me that doesn't make you want to explode everyone who's ever made any movie, ever. <br /><br />Watch this at your own risk. Up The Academy has been known to actually make other movies, like The Jerk or Blazing Saddles, less funny simply by placing the videotape near them.",0
